duration,protocol_type,service,src_bytes,dst_bytes,flag,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
211,udp,smtp,36480,33738,SF,0,2,2,2,3,0,8,0,1,4,4,1,4,0,126,171,0.013538610900009074,0.3933994252781794,0.8236216817173968,0.6826207725398608,0.9017279960625679,0.7114918921802922,0.5915808073860599,228,141,0.6965228545332303,0.9712936997632806,0.2471271711532571,0.9019007486456675,0.7002748851579692,0.7917309638516787,0.8655298021136103,0.7989366569645887,probe
278,icmp,domain,33617,33826,SH,0,1,2,3,0,0,8,1,1,1,4,1,4,1,45,159,0.9820037752449272,0.6246772571639572,0.5846333077325236,0.27914110553207316,0.4942968594013749,0.22329988001467238,0.976904473978522,177,156,0.3816567153154097,0.9278625937697771,0.9603814764907999,0.3381095986528819,0.8075542309429155,0.9856920044236797,0.6693357809967289,0.17200913236287263,dos
124,icmp,domain,42454,25526,RSTO,1,1,2,2,0,1,3,1,1,1,0,0,3,0,152,168,0.40467501119633453,0.7090082256980761,0.33489840555210126,0.9147918736618085,0.3212755787977657,0.7379134989954442,0.7460162419877945,189,183,0.12096240291700788,0.23709943904338704,0.9803198977948359,0.8319749773323156,0.6509237655882562,0.5247083378636345,0.6544739206461141,0.004623473560865454,normal
211,tcp,ftp,35462,17572,S0,1,2,1,4,2,1,1,1,0,2,4,1,3,0,41,52,0.1415174073808506,0.6130781247992477,0.6027146400458949,0.34536548246350474,0.612023520694274,0.6276609369362688,0.586727218504727,9,16,0.38394981196350497,0.19063077038175547,0.6326065880672096,0.5316081286508143,0.26044196885981785,0.3491426985392815,0.5952263841866272,0.7856877177314335,r2l
211,icmp,ftp,22472,15081,SF,1,0,1,4,3,1,9,1,0,0,3,1,1,0,128,148,0.10761223669192033,0.08959906360072789,0.12169038372645413,0.6064330909928813,0.13409059634202514,0.37358010273496434,0.12861941933945564,122,243,0.9717845638868757,0.5025438595344851,0.7407107970294523,0.8909500399781437,0.6763760247540338,0.3929307198786198,0.5312431872124787,0.8343243608984482,r2l
176,icmp,http,19264,47867,RSTO,0,2,2,3,3,1,5,1,1,2,0,1,2,0,158,64,0.20577478479335265,0.28180419012183044,0.24660674368555902,0.27636650771754745,0.5209994247555597,0.19667438939964532,0.650930323470618,37,80,0.845652910612567,0.1047037721968459,0.21680646969596085,0.2370081876293838,0.5298851424237027,0.9663558339321134,0.9386697601305966,0.13147372661189938,r2l
138,tcp,domain,31103,45028,REJ,1,0,0,1,1,0,0,0,1,6,2,1,2,1,134,69,0.7839090323341199,0.42056322750664543,0.6448020375191793,0.7277703165838516,0.5640425016233234,0.35109992926347944,0.4423282849050082,68,151,0.39725032895104617,0.7426525702074996,0.5755045849613247,0.4406601145296797,0.1499498930929709,0.4305368421214074,0.23689781947007682,0.26503727344194683,dos
165,tcp,ftp,21853,3109,RSTO,1,0,2,4,1,0,3,0,0,7,4,0,4,0,57,161,0.8908342366184357,0.531190023225397,0.2597343125427344,0.09269611005674316,0.36773799729567835,0.44272797787049556,0.6723597932501801,95,83,0.02271418177922102,0.5269601361791141,0.9606721968765258,0.7269715235992398,0.46370206055022545,0.28997946487712223,0.4875173835061405,0.5584156002326763,u2r
273,tcp,http,42238,19884,SH,1,1,0,1,1,0,6,0,1,0,1,1,0,0,162,156,0.10208482914399186,0.7840382786054535,0.6698815706229134,0.4362155920656441,0.10362138915518915,0.529671168204955,0.07795298781802684,58,246,0.39797540581431434,0.7168231573052772,0.07711213903175174,0.47284003711110123,0.3096960826565308,0.8577296823468017,0.3283994240294247,0.7547622028232017,u2r
281,udp,ftp,13917,24089,SH,1,2,2,0,4,1,7,0,1,8,4,1,4,0,77,147,0.15331858252522113,0.850327561485577,0.9382273057771983,0.1400777687455833,0.9278388978963136,0.1400552757697927,0.8791542853207787,160,66,0.6659493797195422,0.9014542517043275,0.5206359797519181,0.7064688555370212,0.22344529504410282,0.7624374842855833,0.7319991478596036,0.34678777363606905,dos
40,tcp,smtp,25963,24427,RSTO,1,0,2,2,2,1,1,0,1,5,1,1,0,1,175,186,0.4129461485206358,0.8981599639687362,0.4529621466766227,0.3559783334681855,0.5696327121534027,0.730590015766163,0.777629713164944,129,232,0.5644802397169031,0.26302606570585596,0.13517014087555834,0.09892114787348594,0.15849137376416456,0.1362658626226131,0.4228696272117939,0.710168229305673,normal
259,icmp,domain,49944,17204,SH,1,1,0,1,1,1,9,0,1,4,0,0,3,0,99,73,0.9457404882636694,0.6962195549002353,0.8330142701508121,0.6604403935917433,0.6636480745012462,0.27779220714188313,0.06678054411586742,119,161,0.9798158384728654,0.7703658251166822,0.45959199092695535,0.7113977388249789,0.09106361757023063,0.2300528575643639,0.8319298036631333,0.7678722007452479,r2l
175,tcp,ssh,41885,9974,SH,1,1,1,4,1,0,9,0,1,1,4,0,3,1,184,147,0.762267352602997,0.9152115658792587,0.5748327691383656,0.7423862462929413,0.4715286063619446,0.26640245132000584,0.6050234487412346,160,123,0.7971287971056917,0.42385541428784623,0.44318953781086734,0.5333677292443181,0.7799121705358885,0.0324430757527453,0.896906298323305,0.7199477270641328,u2r
70,udp,ftp,16510,21618,RSTO,1,0,1,4,0,1,1,1,0,5,2,1,0,0,164,180,0.16887498865581763,0.9503428780145936,0.8410393916678275,0.7409221513268398,0.3179101080327116,0.7579796569156824,0.8868895095942665,42,236,0.33044040845036127,0.20464252767272473,0.6691786834604532,0.6938462688897792,0.9443456683794684,0.8098546587862819,0.38970821657142074,0.5923011150809825,probe
250,udp,smtp,24885,26960,SH,1,0,0,1,0,1,1,0,0,7,2,0,2,1,23,129,0.7715624557567684,0.5935561955454933,0.6221102845514188,0.3409390811734164,0.5476008279575755,0.3656559983611677,0.025555139765266244,130,200,0.3946671446874557,0.23325521072115596,0.8288485924229773,0.04764147967624144,0.5788361743395316,0.4727282404623947,0.6611107173778925,0.4527157079137436,dos
290,tcp,smtp,6012,16553,RSTO,0,0,0,3,0,1,4,1,1,3,4,1,0,1,75,33,0.7962239035445392,0.2707220683503728,0.9832313617312197,0.18644439193892437,0.8282142023753416,0.3563556780038477,0.5385092105950454,197,246,0.29753536820245396,0.5857484907008472,0.7924138708539558,0.433578781893145,0.7357470853595774,0.8009255615865747,0.2920616282319498,0.05828346430052711,u2r
206,udp,smtp,42962,34196,SH,1,0,2,4,0,0,8,1,0,3,3,0,1,0,69,39,0.3667615195148728,0.13362668998827198,0.9366397888785957,0.8505375440102321,0.982123919572039,0.08756066269568086,0.8325736310141986,121,190,0.6677176790810131,0.788509999415278,0.09019904047928118,0.7949151673187195,0.6764769945997556,0.8018733111710565,0.30511372764724876,0.0016771708189713408,dos
180,tcp,ssh,35438,4551,SH,1,2,2,2,2,0,7,1,0,3,0,0,4,0,151,102,0.751343304719311,0.9471650404715616,0.37677668020304866,0.11342269954258466,0.9991261633105436,0.9131888146070569,0.7227527777616098,224,34,0.5344419463590692,0.0773764759826493,0.03704019159288152,0.4445785054885141,0.5930052291552302,0.9278416297274273,0.11525826014850271,0.5910180920225363,dos
224,tcp,ftp,21085,23557,SF,1,2,1,2,3,1,8,0,0,9,4,1,0,1,37,143,0.07306939372350962,0.1547560297068905,0.3930587483761353,0.2126958002544943,0.8090523903615011,0.2901245789981284,0.4903599196217072,215,57,0.9389290164269815,0.7893839595588211,0.48953695344162607,0.44607246488176344,0.9856663114477718,0.8843525360009477,0.4086023731655991,0.48820518200237184,dos
130,icmp,http,30890,13813,SH,1,2,0,0,2,1,1,1,0,2,3,1,3,0,39,100,0.9614754179832189,0.3864068968070663,0.5077374267238625,0.9794180062489383,0.3241322791213317,0.5649495859343894,0.6672078713293795,218,18,0.4259090034714166,0.3797359790552668,0.11285859978080548,0.19138016133851243,0.0012522742987243207,0.6691816436804604,0.9987236052482749,0.14080945235548015,dos
244,udp,ssh,23942,19421,SH,1,1,1,2,3,0,4,1,1,7,4,0,0,1,96,36,0.7967921713373158,0.2399745809790026,0.28968610753198165,0.8363860404008878,0.34803128768280933,0.08952802059447063,0.6026812461996405,37,0,0.10227224038690341,0.744915391737672,0.4795636143440921,0.9918938356466991,0.4426590201653431,0.43343039262957817,0.703276625502077,0.10165112700496104,normal
232,tcp,smtp,11165,38263,REJ,0,0,0,2,2,1,1,0,1,0,3,0,4,0,17,25,0.2625610118798696,0.37067410291585823,0.990308747584673,0.13826453896377677,0.4794993759004177,0.95651990564937,0.8745574640192152,54,109,0.7059886261731391,0.6638848926295267,0.06353806065833656,0.2208245789236637,0.36314270335848875,0.8279889444130265,0.12221004502341315,0.17258634526453953,r2l
185,tcp,ftp,21209,20020,SF,0,2,1,0,3,0,5,0,0,1,1,1,0,0,148,143,0.14970031679946438,0.7324705670512066,0.806969536711036,0.8848213845840475,0.6746826615166399,0.8857083098122157,0.016987211363351684,142,143,0.46307420757038864,0.42153659160097645,0.7291128078940288,0.06841819803831761,0.5862960575608402,0.3461736807596608,0.1789397794333486,0.4370338079646585,dos
11,icmp,http,45306,14775,RSTO,1,0,2,3,0,0,7,1,0,6,3,1,3,0,149,13,0.07978356771947903,0.1514147793448376,0.7705717205362111,0.9706727719595241,0.9540931662473607,0.4496594238816294,0.34987840240972023,166,242,0.39446874882897387,0.8167268677143722,0.4672174954166689,0.1876898685505094,0.5839105181428238,0.10519797265063291,0.3807442614008101,0.9613472533083353,normal
245,tcp,smtp,41511,26394,REJ,1,1,2,1,3,1,7,0,1,1,3,1,2,1,93,62,0.8232110102668214,0.26215952583188207,0.3108247938653612,0.8493528281901088,0.005628216854855039,0.4961192651384806,0.28408004164399525,135,1,0.6648540182248457,0.627275963652561,0.005942221186497565,0.4483595922068637,0.15829544920401095,0.9939285585245736,0.5884008680197678,0.5168616105617382,u2r
93,icmp,http,8786,12307,SH,1,0,2,4,4,1,1,0,0,2,3,0,0,1,51,122,0.7138877045496438,0.5660688895986141,0.752939272376632,0.44608893990324916,0.3623345911755903,0.8603884047723269,0.2618779256658219,238,183,0.06647008945546373,0.3399478926231977,0.5623045435129947,0.6187912413977061,0.7389808513640866,0.6049712052548947,0.4564966232188393,0.700177379903139,u2r
120,tcp,domain,9986,33441,RSTO,1,2,2,0,0,0,4,0,0,0,0,1,1,1,58,20,0.5843886884429494,0.20270659501145905,0.12602914739990334,0.3891946587207905,0.6237356952123084,0.13108752189387773,0.6557865233849302,69,89,0.5732055463714784,0.648196845706935,0.03369202640083491,0.00820288554195625,0.8633547824645603,0.30282304772581425,0.9684545404542004,0.3813383954439272,r2l
184,udp,http,29318,16473,S0,0,0,1,2,3,0,2,1,1,2,1,1,0,0,150,83,0.34967544185053123,0.9283883595312584,0.3217897265345596,0.28070777667148517,0.5405305628370946,0.6830353647494827,0.9894204321127281,222,168,0.7044910372574869,0.038925944340041374,0.04040092482095081,0.6262640400127711,0.7815885616958522,0.2998569212450277,0.6973396049140871,0.2061552346254838,probe
254,tcp,ssh,5805,9535,SF,1,1,0,2,3,0,6,1,1,4,1,0,4,1,88,63,0.7308211595805574,0.08817771854981493,0.7688657812351617,0.9115937687450958,0.235974990725359,0.9618447345825649,0.9155293887786468,153,154,0.636595941748612,0.2565289304776589,0.5068600649150233,0.8435004646361189,0.7987431455603772,0.34572835678304215,0.5851534710164912,0.26896246983120853,dos
8,tcp,domain,31577,39742,S0,1,2,1,3,3,0,4,1,1,1,2,1,2,1,132,29,0.9916998951061504,0.7423543233493831,0.7441517641760638,0.05317341259960062,0.8818151418976496,0.6429734550947965,0.35626273659849195,2,31,0.47970812655438044,0.4492388616070011,0.5995151830761143,0.5198965507285321,0.9222496739779534,0.41042738923738253,0.6089851289516782,0.9741404378238755,probe
14,icmp,http,42004,9719,SF,1,2,2,4,1,0,5,0,1,6,4,0,1,1,64,106,0.27976788616150894,0.8928111152683781,0.2957485761727138,0.701120112792036,0.3139337581435626,0.717814253364168,0.855408777542886,86,195,0.3123291676640797,0.6507191258657162,0.42110917971545636,0.2680674043785667,0.7821832237549864,0.12551618021086441,0.11095952009749699,0.11904462307646868,probe
59,udp,ftp,2492,46632,SF,0,2,0,3,4,1,9,1,0,5,3,1,3,0,184,186,0.8346835676495685,0.1959244401964344,0.981405894165777,0.3761469581859279,0.6219169623784288,0.4331747174624986,0.29032385178096876,196,47,0.6849975090431119,0.6857368370422273,0.06385135641547235,0.8969213137888372,0.1206282784985121,0.032703409386127924,0.6185611196532391,0.07662705274732062,r2l
116,udp,ssh,3956,41796,RSTO,0,0,1,1,4,1,0,0,0,2,3,0,4,1,163,0,0.34766597956455003,0.8556662582334627,0.5215501303857155,0.38823521785880244,0.1859062975667094,0.6154035044385693,0.4196201625670949,45,75,0.0352703268652198,0.05429974895201484,0.578417908229617,0.9249944731481469,0.212471644729897,0.03141378299841113,0.8897929564057596,0.9446336515245054,dos
167,icmp,ftp,25876,41058,REJ,1,0,1,4,4,1,9,0,0,9,4,0,1,1,90,58,0.9211314242636742,0.6259820900327002,0.011977090699412218,0.8805898432124121,0.508700026290325,0.7524181900836217,0.18823426506183694,213,127,0.4784381129451005,0.7027915368085341,0.5479457295682959,0.6310591528147311,0.7959324250629296,0.17890291022843285,0.3372873826149967,0.17177438314289517,u2r
23,tcp,ftp,29149,27464,RSTO,1,1,0,1,1,1,9,0,0,7,3,1,1,1,121,158,0.9190097244455552,0.859163186089617,0.4355853911182135,0.08746724577451925,0.5861533548558882,0.8662672431835455,0.12125065298004933,173,123,0.6946236627271047,0.11744793122901298,0.04347708030321418,0.4633972040531289,0.6129926901840352,0.8976028433133583,0.1707367615993124,0.27003824232872986,probe
187,tcp,domain,12012,12040,REJ,1,0,0,1,2,0,6,0,0,7,0,1,1,1,184,120,0.7234367164335284,0.5388925678129619,0.39553188973761144,0.19344442569232145,0.9285933910555643,0.8186832919004793,0.2619800946706333,65,41,0.7547767515760091,0.20738100099556056,0.3536794216654091,0.20723766519178666,0.7255534873128717,0.1524524109303359,0.8416814218484786,0.5467382651157364,dos
86,icmp,domain,4839,36925,SH,1,2,0,0,2,0,0,0,1,0,0,1,2,1,167,179,0.5312385778371647,0.5531558028892748,0.7068647170269189,0.1641053276421831,0.7486028094016913,0.9319707004271164,0.8510771750046202,212,46,0.5107812980927108,0.38473525491272287,0.04659878986364596,0.7211635872041003,0.5570555896586495,0.8103587059946102,0.5887763682421631,0.43184840072778075,dos
212,tcp,ftp,32023,22832,SF,1,0,0,1,0,0,5,0,1,3,2,0,4,0,178,184,0.9591619085907043,0.4049145587544388,0.8957729214244053,0.3470581470223518,0.6077706198170675,0.496596484809801,0.5992036347419578,96,34,0.7356745457054706,0.6595153791486269,0.36501139496754764,0.5400304539712321,0.5658045563329632,0.5593637793882094,0.8347922167629158,0.33489012493321324,u2r
75,udp,http,36516,12320,SH,0,0,1,1,3,0,1,0,0,0,1,0,2,1,5,151,0.7312827604667392,0.4570804051955911,0.3783935210385687,0.375458030190138,0.2313738135619704,0.1286919815199663,0.12667824526480176,176,179,0.7502041967795156,0.9849548920075981,0.46288962957892454,0.48829966699434124,0.030854855286864713,0.3984735731237097,0.5272807987671455,0.42600079476329067,r2l
54,icmp,ftp,19265,936,SF,0,2,2,1,1,0,2,0,1,7,2,0,2,0,56,16,0.5371531817226916,0.7999510349716422,0.30241732699825863,0.9760991856987584,0.6518140987234515,0.9615920087289562,0.23604197222992274,2,238,0.4423220758597516,0.10112774724144413,0.9215037457435657,0.09720588255353135,0.15003439104885075,0.25577774947098153,0.5312839063455509,0.6378151221533366,u2r
13,icmp,domain,21308,19177,S0,1,2,0,3,4,1,3,0,1,4,4,1,0,0,101,70,0.21593904176022105,0.030741469108751085,0.5562347235046009,0.47079661137507356,0.8454465718466542,0.8375350942803804,0.24831877659477353,89,56,0.043689908292896096,0.33787517440637505,0.5007386243696952,0.2354127155054878,0.033637241114932936,0.08648997519083901,0.7294140310780338,0.9440604592542564,u2r
215,icmp,ftp,23882,927,RSTO,0,2,1,1,0,1,3,1,0,3,4,0,4,0,197,162,0.6011355752675382,0.10331645433857561,0.27094820648791196,0.09544923303703368,0.9322424916455869,0.2254660147553017,0.4010446413559471,26,32,0.3434225703581463,0.45833011833239556,0.1837091662773197,0.4480198312755239,0.4524266341104558,0.992378168156175,0.10160780536467873,0.13898223589574055,r2l
88,icmp,domain,45930,0,SH,1,1,2,0,0,1,0,1,1,1,3,1,4,1,189,67,0.5370230076511026,0.9056184461874034,0.8145032548742619,0.24436725765110123,0.49501086832758945,0.8397353598516247,0.9301662570528288,105,232,0.24313366012598192,0.32715197812952035,0.9062438549650202,0.6498051408810988,0.6187446965694218,0.8629358301377628,0.9559362333168887,0.6899697450603571,probe
212,icmp,domain,36382,39859,RSTO,0,0,1,3,0,1,5,1,1,9,4,0,0,1,37,19,0.4534688068338045,0.9827284089753424,0.6060021752374721,0.8688481419299682,0.2541436139024781,0.5339651203772814,0.16455448875860934,127,172,0.23827992449976076,0.050757761266045254,0.17928093190367866,0.26595107163685006,0.22469371829386542,0.20492022691963485,0.027158425966320787,0.7621711439391562,r2l
125,tcp,ssh,8208,6147,SF,1,2,2,1,2,0,6,0,0,2,1,0,2,0,143,137,0.4408193990703081,0.45642225099034495,0.691872502820199,0.7353919433677759,0.2870299066086519,0.1922869133517462,0.9751640610951914,83,183,0.28422667128960266,0.08914004494216665,0.28612391208508003,0.7403049540978835,0.8831481948780455,0.9430021869476873,0.29181365556276084,0.9635807908789623,dos
296,udp,http,1231,43451,S0,0,2,2,0,3,0,3,1,0,0,1,1,0,0,97,124,0.34242865268723166,0.8844456985117191,0.09183788111651436,0.5277832503041117,0.7152990244599972,0.2868560961925819,0.6733446917879323,186,184,0.2814608718680772,0.7326451689248072,0.5752440007870498,0.6340299333143196,0.11543682520329734,0.5559868307473349,0.6518488305418734,0.8208532422708589,u2r
180,udp,http,23307,5322,RSTO,1,2,0,3,4,1,4,0,0,3,4,1,4,0,76,192,0.4041407030849482,0.18758898664655466,0.282084875113757,0.8605471454534082,0.31125412635709904,0.9540512085381695,0.6711649234457095,151,243,0.7054995511598238,0.37231812994871105,0.9729157004517919,0.45343737381765514,0.7893204773552895,0.2851196816143017,0.8183530283200047,0.3787789921625949,normal
5,tcp,smtp,826,8138,REJ,1,0,1,2,3,0,7,1,0,8,1,1,2,0,170,198,0.7108625784162313,0.5469973780904029,0.3449880018569794,0.5950930461876902,0.600206447524785,0.5784399370877222,0.7790755527376745,156,236,0.6180595931109067,0.9193459045318714,0.5666547033109788,0.7965711744180554,0.7341563815127913,0.698340376108613,0.2838113231848708,0.6371796802449521,u2r
287,tcp,ssh,11276,18985,RSTO,1,0,1,0,2,1,6,0,1,1,0,0,3,0,120,114,0.8991458496760601,0.31183308197697346,0.17482422543092901,0.194839561777173,0.31405315632083974,0.8612782736795486,0.9402995975190765,98,192,0.4967915774996676,0.35275950005402956,0.36027465878230436,0.1965558986498277,0.8382022295320388,0.007584107103649762,0.7343787477874709,0.5327939155813359,probe
120,udp,smtp,42850,13626,REJ,0,0,2,1,2,1,1,0,0,0,2,0,0,0,53,167,0.46836360983954406,0.6965892264984348,0.9895148755233417,0.4301891019851444,0.3974121643958588,0.877214299449554,0.5961554473960174,173,172,0.20799287039973835,0.22110700927499483,0.03251483497232033,0.6164738746919276,0.3516260239146024,0.6573893759546545,0.1414641848554138,0.15169739618145872,u2r
246,udp,ssh,10564,43339,SF,0,1,0,2,3,0,8,1,1,3,1,0,4,1,21,113,0.3275269919503806,0.4000654125745916,0.2588059899170436,0.18834177604658664,0.34770647961195356,0.25683322106772344,0.32853486452119807,224,225,0.9620521666359586,0.1174114975629309,0.948484706178792,0.7145942496847988,0.027073491504579494,0.7688002197315448,0.4107546890020133,0.712107761347642,normal
114,tcp,ftp,3434,19176,SF,1,2,0,3,3,0,9,0,0,6,0,1,4,1,1,4,0.6901606948435578,0.20026753437713007,0.618426517598584,0.8411165369720057,0.13556192873470374,0.7485146598175418,0.7221766000142467,188,6,0.05956043310018544,0.12609471261301153,0.23426058338776934,0.04039826609534358,0.4971492145880293,0.8550890315371787,0.09419420096101205,0.9363604845862146,r2l
154,tcp,http,23601,32441,S0,1,1,0,0,2,1,5,1,0,9,4,1,4,1,37,36,0.22066231122731783,0.904275817333089,0.1026110518654576,0.9216933446137536,0.2715574642786637,0.45548494415054186,0.7899851738602445,123,184,0.3240376082584723,0.1684466584830172,0.2550041729405683,0.024917457478390914,0.6744382674728285,0.8054117914998674,0.43630109362458613,0.24905137834834234,u2r
